2015,2015_CFB_T1,2015_CFB_T2,2015_CFB_T3,2015_CFB_T4,2015_CFB_T5,2015_DBS_T1,2015_DBS_T2,2015_DBS_T3,2015_DBS_T4,2015_DBS_T5,2015_HBH_T1,2015_HBH_T2,2015_HBH_T3,2015_HBH_T4,2015_HBH_T5,2015_HW_T1,2015_HW_T2,2015_HW_T3,2015_HW_T4,2015_HW_T5,2015_JLS_T1,2015_JLS_T2,2015_JLS_T3,2015_JLS_T4,2015_JLS_T5,2015_LDS_T1,2015_LDS_T2,2015_LDS_T3,2015_LDS_T4,2015_LDS_T5,2015_LK_T1,2015_LK_T2,2015_LK_T3,2015_LK_T4,2015_LK_T5,2015_OUT_T1,2015_OUT_T2,2015_OUT_T3,2015_OUT_T4,2015_OUT_T5,2015_TS_T1,2015_TS_T2,2015_TS_T3,2015_TS_T4,2015_TS_T5,2015_WLT_T1,2015_WLT_T2,2015_WLT_T3,2015_WLT_T4,2015_WLT_T5
64,6.32732484614726,5.99352952830715,5.45462632355475,5.83025880111671,5.06657141367939,4.15861229682806,4.2495407612358,3.55172587274008,4.3773374200284,4.58364041169508,4.49662515590002,5.5155162439049,5.60624530307781,5.59978595189145,6.26092433293833,8.17619654515787,6.38102010177528,6.39274618771384,5.64664778903007,7.78764875695861,4.03904212911806,6.58342584528439,7.44380278373404,9.42599494308204,7.66123172676828,3.9715632042272,5.22110707826266,4.93262152422045,4.5271709371524,5.16148212623786,5.45044753878219,6.48772010899778,6.03874609649352,4.94174679874842,5.25865389377697,4.50229288378313,4.48380908804021,5.53877402969258,7.02253287779969,4.7710033603975,5.77490632331197,5.10939425945899,5.98279765814217,5.71021351785122,5.83761161908978,5.28892245988797,5.294984301358,4.88814490370173,5.36742826176479,4.80924141939325
65,6.23639822073552,6.01817415506917,5.24236385702247,5.72710899890221,5.0120151074828,3.9704945915042,4.21316938031651,3.58819674678156,4.45017949235816,4.56545475170539,4.29032219825399,5.54592489253007,5.83063309938745,5.52694433133599,6.24273883258511,8.49150601162032,6.3749583113235,6.40486976738521,5.71938952125006,7.74521651141029,4.22089844270259,6.43804185924464,7.4377410045931,9.75312883826808,7.64304640810998,3.99581082767135,5.18473585959205,4.91443589007999,4.55141849482435,5.58014829744558,5.5474374173166,6.74827960920734,6.04480794783748,4.94780868255678,5.06467381730323,4.67828636077604,4.34418681362289,5.5083653574248,7.50767626294913,4.71644641714915,5.93857604865848,5.12757985004077,5.91601805542453,5.71627536377731,5.84973530322222,5.294984301358,5.33135534641094,4.88814490370173,5.4220841820145,4.8274269858524
66,5.96967988668203,5.81773772962943,5.11506589587757,5.5876877482303,4.88461762914259,3.83693389711085,4.16467419571104,3.6245682386771,4.38946120466875,4.26812395063338,4.15686116650523,5.67332316874158,5.92772198555389,5.55735297826461,6.20636782703515,8.95229618693819,6.58722024391286,6.27747277138528,5.77404517736958,7.86655084826365,4.33617339939696,6.29862020906316,7.38924676500778,9.96508985901097,7.66123172676828,3.91690666544456,5.09977028261419,4.93868340190848,4.58788920116311,5.48912102326593,5.45650940753604,6.62704296460355,6.06905535141942,5.01458876771914,4.92525052386976,4.77537586523834,4.33812491912591,5.34459569843647,7.67750598841154,4.6375425427385,5.85977212314959,5.09120866726265,5.8432759634049,5.69808982546088,5.74658459071686,5.33741718662522,5.32529350601727,4.94270157721967,5.47664071331968,4.88814490370173
67,5.90300024890354,5.66042928215978,5.05444779133591,5.63618210705354,4.82399945640162,3.76419098228113,4.17679799293881,3.70347249124161,4.37127552743912,4.18315801742707,4.28426030666434,5.63685268746843,5.89741276809863,5.57553853946676,6.13362579656114,8.92804932841399,6.75098772697926,6.2714109778692,5.93175150700376,7.81795749839743,4.46347265119565,6.33499108347669,7.46198812008057,9.74666963822434,7.53999623855143,3.99581082767135,5.17261211860002,4.93262152422045,4.66669372974209,5.30716572841485,5.39589071192476,6.34223594180452,6.09330275213111,5.13582636668713,4.91312675473846,4.76931398350218,4.2167876161323,5.30822450640202,7.67750598841154,4.56479990111517,5.75662141569854,5.17617412514942,5.7705338455529,5.75870828023693,5.53432053334884,5.50128555329768,5.22214281739341,4.9852339100644,5.4098611320247,4.87602119650217
68,5.93330917785733,5.59981133901245,4.95735941275162,5.53919337792602,4.830061274483,3.77631480321344,4.1100177238892,3.90371425519372,4.18315801742707,4.07394444449742,4.47843949890927,5.63079083572829,6.0004640891486,5.82427312980331,6.06078436584344,8.95229618693819,6.8783844284821,6.28353456472196,6.02883971634424,7.87261259457529,4.67573726981992,6.26831114211869,7.51038296905043,9.6860525201974,7.3158097696809,4.03834353727108,5.17867398918573,4.89625025432495,4.88512024694617,5.2161383329235,5.33517262341906,6.25737012989092,6.22666340473972,5.03277441213894,4.96768371017832,4.70253389741992,4.00442231906655,5.24144459601596,7.51373806364799,4.5283291953872,5.68387926707347,5.21254529284071,5.7037541736342,5.84973530322222,5.41298409837895,5.22214281739341,5.25861324984689,5.21578285030607,5.52513539561445,4.87025746659825
69,5.98180345485515,5.55737876813556,5.04838597989508,5.58162595257013,4.82399945640162,3.77631480321344,3.95837078206539,3.90977616162038,4.33490416813605,4.1467866247203,4.52693458062996,5.70363241935492,6.1460475932115,5.81821128360962,6.13362579656114,8.75832123838489,6.47800872460705,6.31394290235964,6.19260764583588,7.79977225407228,4.84556868128021,6.37136195143225,7.39530854558378,9.67392909443956,7.13395620379199,4.00793463831701,5.16019025208523,4.90837401167437,4.63638429926122,5.13723464078353,5.28667763963855,6.23312274860044,6.40245685961045,4.96599433290549,5.15560200102323,4.55694925928623,3.87086162637997,5.21113525450581,7.2954137515913,4.61935688475454,5.57476599569992,5.2186071534947,5.50967562854109,5.67990428552991,5.28568510777225,5.19183359747094,5.76214305272257,5.4402696940641,5.59191493932806,4.85783563435735
70,6.1333479964754,5.58738962713645,5.03626235647523,5.56950236071163,4.76944308559647,3.74600524953714,3.91583806786764,3.92835938184316,4.44411760192461,4.11637775045101,4.68474226708648,5.77637460252891,6.09755289481845,5.73324604349143,6.20030599214896,8.58243191005682,6.31424102329453,6.32606648669509,6.28959635787926,7.80583400236004,4.99105317221433,6.34105289525109,7.35893785943701,9.72848450469965,7.00059681953242,3.95337748476036,5.19049960505791,4.82947020098071,4.30268214191051,4.70614567023994,5.3776057248088,6.08763840058245,6.65705400954064,4.83869474655854,5.09498321636146,4.59332058472107,3.80418062295825,5.05342723138267,6.95585290035001,4.58298556394288,5.47161514472604,5.52179933208319,5.64919755050638,5.52219683054784,5.11585362241883,5.40419679153821,5.4952237179329,5.53725906439422,5.36136642243866,4.97917205942759
71,6.1818422261146,5.76347974434006,5.11506589587757,5.59374954371107,4.78762854414608,3.61850632380968,4.1282034243144,4.02505172509846,4.43795633605422,3.97685462239825,4.78183169639176,5.8310305974799,6.15817126601586,5.67868939704575,6.29133287090564,8.40048070019136,6.32030281554312,6.3017199436557,6.43517871342436,8.05446490051328,4.96680576423447,6.27437295586636,7.2801346839652,9.73454621605392,6.70366816179081,3.83194056256006,5.22687082270508,4.84169333737242,4.24206316873611,4.29960150600155,5.24424451941237,6.05732914840622,6.7964761242195,4.84475663341665,5.07073569747366,4.62969190369758,3.76164787024131,4.9320903521157,6.90129653901919,4.89234033508755,5.45342958468837,5.41874782910263,5.64919755050638,5.722337209524,5.06119746786687,5.58008939671508,5.4952237179329,5.49482622052566,5.34924274324821,4.90026861018372
72,6.00605058904872,5.89693846257462,5.03020054449621,5.61193492907705,4.84824672765075,3.84915708928066,4.1282034243144,3.87340472036937,4.49261272036981,4.2378144697323,4.97591104200507,5.97055238027852,6.13998575654023,5.57553853946676,6.26092433293833,8.32773992006008,7.04215167876516,6.25322559624464,6.59288453404469,8.44261469216915,4.98499132048846,6.2319402558655,7.3043818181085,9.53460901906812,6.60061751965475,3.88053521519093,5.27536576952187,4.86594085781196,4.07819310063467,3.89295715930978,5.24424451941237,6.04520544628,7.05137090678981,4.80232342164253,4.98586935876247,4.70253389741992,3.64031022575214,4.95027598233424,6.90129653901919,5.11672908007834,5.40493475002791,5.46724266049283,5.72810093154301,5.58281533737715,4.90955140632502,5.5740275636824,5.25255140730049,5.51301172611711,5.30074801931068,4.94309907569836
73,6.36975725752659,5.79985048331988,5.0241387323378,5.72710899890221,4.84824672765075,4.00686601551499,4.20710748286873,3.87946662769305,4.35915174172236,4.41370877179668,4.98803478406692,6.02510894898884,6.03087266578171,5.52694433133599,6.12756395952228,8.00636845934489,7.57578556041939,6.18654584980837,6.88404871056255,8.36371282275231,5.23362646864448,6.20163117905464,7.05584855707708,9.29830128512877,6.44301055493396,3.80769291971696,5.22687082270508,4.80522267622388,3.97504134711069,3.63815809079001,5.28667763963855,6.02701989174523,6.78465058859627,4.69320940814462,4.92525052386976,4.80568527122818,3.63424831042399,4.75003521088646,6.731466170019,5.0621722289134,5.42918216879329,5.46118080719693,5.75234831205359,5.55856793679814,5.10979175872394,5.51340922348906,5.13727699030865,5.31287170137142,5.02160501011796,5.00341946089846
74,6.4244125753904,5.87269131546502,5.03626235647523,5.79985048331988,4.85430854501455,3.57001099841184,4.46190577170404,3.94008569106267,4.4804889418349,4.30449532179448,5.10947091496457,6.06754182571765,6.08542921842628,5.53310556081692,6.09109355912504,7.92756579475732,8.06698587301444,6.32000469461706,7.21158307114182,8.45473815051945,5.45791459077454,6.28043476943464,7.06797213778191,9.07381862265742,6.2672180281451,3.96550129791765,5.23293269168506,4.75066573502626,3.83551808339227,3.4378166349222,5.27455389189947,6.1482568914806,6.45741091602015,4.64471427237705,4.94949805997961,4.68434824520611,3.57959168870838,4.58020305825965,6.43433721618629,5.09854346463792,5.41099660498835,5.5703935136686,5.63707385450465,5.6556568964438,5.07938306272768,5.3434790266601,5.1797099082462,5.12475579972941,4.90633046315561,4.73679726157016
75,6.13940977580816,6.02423593781031,5.13325132374189,5.80591227252198,4.67235457192181,3.72165822776188,4.4376582102816,4.03111362793415,4.43189444525893,4.55939286468336,5.28536436479085,6.12219774297752,6.11573840806127,5.65434261935253,6.12756395952228,7.76986100169806,7.99424497445843,6.68997243002369,7.75127826131247,8.74570093567548,5.57308947697168,6.40773281292983,7.01947781065735,9.07988035338389,6.34641908913119,3.85628757810047,5.30577448031655,4.68388563421814,3.75661385941748,3.38932125305217,5.32911075107438,5.99064877783213,6.31759107264668,4.83263285952103,4.99193124126506,4.70859578113239,3.70709065814847,4.50129913136626,6.0397214744002,4.84384530386701,5.36856361649803,5.58857906332205,5.58251721361696,5.51007312702926,4.97633133716836,4.95522277892769,5.14333883626648,4.85783563435735,4.7971177075235,4.84571192536383
76,5.97534417681943,6.03635950275443,5.11506589587757,5.81813522397412,4.95735941275162,3.64275398220292,4.32844477304896,3.80056244292524,4.49261272036981,4.80206695579573,5.37032979068942,5.95236685414604,6.01864961101099,5.67868939704575,6.15181130660141,7.64256422763022,7.69105824612671,6.85373983094039,7.57538806828748,8.33946589455982,5.60349802110621,6.37136195143225,6.9892682240221,9.00107783994869,6.38885176541748,3.89265903265975,5.46954419154669,4.54436285333885,3.75055194674651,3.40750702259896,5.38366759571832,5.52378620117028,6.51156996261413,5.02671253084507,4.96768371017832,4.62363001764999,3.88914672635739,4.46492778959143,5.8274574418898,4.7710033603975,5.22904150338061,5.62495015778536,5.53402240951808,5.53432053334884,4.9216751453873,4.99159388431017,5.14940068204492,4.89420675703242,4.73033790469025,4.95492465508639
77,6.02383844386557,5.90906203505308,5.12718951463318,5.68467645439577,4.74509643091215,3.36976890822761,4.44978199135162,3.78237671341049,4.57151663854802,4.77781943464083,5.36426793106185,6.01298526830894,6.13392391968957,5.63615706514671,6.02441332798562,7.55153853896147,7.35140112927944,7.16308893913475,7.52689402240744,7.94535353632344,5.67017817887955,6.48077263823409,7.18920790536567,8.88600425389491,6.32217184159249,3.88053521519093,5.39670246115373,4.55042474251715,3.86582763238021,3.4378166349222,5.21999701819357,5.5662192634874,6.40851870019102,4.90537549213092,4.83422286269577,4.69041012945677,4.0286699354815,4.67123072457414,5.75471522283915,4.89234033508755,5.23510336354642,5.62495015778536,5.57645536373248,5.50401127500088,4.90955140632502,5.13111576964309,5.16758621830387,4.9487634289358,4.93663972532415,4.91239231594811
78,6.10880275701551,5.95755631779135,5.21811663242757,5.79378869393838,4.93311215441893,3.55788716526835,4.48625270549016,3.8673428128663,4.60788795583643,4.8141907152968,5.21252263242337,6.03723262895116,6.04299634540291,5.8303349758176,6.14574947010071,7.36352465221225,7.18763412623711,7.4056588574805,7.48446172284488,7.85442735510221,5.8096002568089,6.7531563013045,6.86803233810322,8.97076917286332,6.21912100753212,3.9715632042272,5.37245500354382,4.5079915145017,3.96291753451807,3.40720889524236,5.28667763963855,5.58440485893241,6.43316355840906,4.85081852009536,4.95555994355858,4.74496707963988,4.25922089898037,4.80469152028323,5.50598036333053,4.87415469972532,5.25935080241571,5.62495015778536,5.5703935136686,5.51007312702926,4.95208386479624,5.1797099082462,5.55584206350802,4.68184303422494,4.75468471032839,4.8274269858524
79,6.17548232779963,6.08485375535534,5.40613192174811,5.94543274818312,5.12112770534507,3.4182642810352,4.32238287901272,3.83693389711085,4.60788795583643,4.91734201710818,5.23080759905436,5.95236685414604,5.96409304058028,5.93338633061371,5.8727678928947,7.30290703037293,7.06639876051917,7.63004322918644,7.44202941449262,7.49052348046339,6.1308768577007,6.82629537716733,6.65586936508639,9.34033585992054,5.94027731425715,4.01369841689689,5.3603312736625,4.54436285333885,3.96291753451807,3.41327081807464,5.26243014344282,5.43892005016517,6.48126077316547,4.77201397927909,5.05861193695339,4.83599467273309,4.90843909291338,4.78044399573252,5.33614883747418,5.09248159246565,5.28399573734157,5.84933780539319,5.52796055819845,5.56462978721198,4.80649959532308,5.386011276286,5.71354905229355,4.7789321383734,4.79105585131953,4.81570077378494
80,6.06030851008444,6.12728621696325,5.27873468853302,5.91512382102323,5.18174579015344,3.26045552577238,4.28601151102789,3.78237671341049,4.63213549710741,4.71710124407374,5.23686946263155,6.04329446866324,5.46672327213528,6.00622780663494,5.78780267540635,7.33927760562911,6.86019910074409,8.04840315958301,7.54507929095781,7.50264699516227,6.24605136550642,6.86872795404677,6.75285818001793,9.4917795046734,5.86753541880113,3.88023708852282,5.33578568719753,4.62932866070246,3.9992889701431,3.37679990258956,5.40801445248217,5.60865231701424,6.33577660138456,4.96599433290549,5.11923073237891,4.97551723690175,5.27244955711704,4.73184956288997,5.25118333430326,5.16532342161252,5.35673802797548,5.82509043636369,5.42480968365428,5.63140950448741,4.90955140632502,5.4952237179329,5.62868342880535,4.57263015889977,4.66971931481465,4.71861168706463
81,6.04818494655779,5.93330917785733,5.19386940496239,5.92724739242535,5.23630205114283,3.43645004287787,4.32844477304896,3.80662435240468,4.67466806256744,4.59576418412455,5.21252263242337,6.00086158691149,5.19970327984462,6.14574947010071,5.70899864686505,7.38170993526609,6.65389985991983,7.84230386122327,7.54507929095781,7.45415293206161,6.18543321157592,7.06270533641632,6.83772335541191,9.55239668018729,5.76448435601857,3.95307935819828,5.36003314914819,4.65357620628119,3.84764190352565,3.37679990258956,5.5050043511087,5.61471418108622,6.22060155877747,5.03883629325341,4.85240852312893,5.03017348613238,5.4484423723901,4.79862963941465,5.43323803011543,5.34727881890454,5.13841170377306,5.98279765814217,5.39450040910209,5.52825868203804,4.93986075263525,5.36782575941925,5.41592296991569,4.60293947044653,4.73033790469025,4.58505200843673
82,6.16335877108974,5.86056774083388,5.08475684584916,5.90300024890354,5.3273284943253,3.60638249353665,4.44372010090631,3.64891527199302,4.65638303550801,4.65032115117696,4.92741606658182,5.87346351441289,4.9692529210593,6.18818232183841,5.61797150932635,7.36352465221225,6.51437944632942,7.65429024135183,7.44202941449262,7.25401542723039,6.19725872170193,7.17171815971703,6.7164873798002,9.83103671198342,5.60687674795361,4.06229302640668,5.37821874372754,4.58083356093389,3.81733235184668,3.3828618263218,5.40195258229316,5.60865231701424,6.21453971263583,5.09339321521085,4.82209908817667,5.04835910764284,5.59402637690054,4.7136639132789,5.33614883747418,5.72937468964389,5.13234984074576,6.07372520719643,5.52796055819845,5.61918643286387,5.10979175872394,5.28892245988797,5.46451704095206,4.49372655305109,4.91845416856121,4.79741583159448
83,6.16335877108974,5.81207343513374,5.19386940496239,5.87269131546502,5.46674992221248,3.57607291471449,4.2495407612358,3.47321906462177,4.63213549710741,4.62001172683072,5.23080759905436,5.7581890591572,4.94490605904178,6.30345653511106,5.64221891672804,7.39383345640507,6.49619408627548,7.75127826131247,7.59367270555693,7.2964477745292,6.28818594062126,7.23839780699635,6.643745759991,9.79476583058522,5.67961873597558,4.08047873620347,5.3175007139921,4.48374395168895,3.77479959635397,3.54067053183097,5.20181139039582,5.83304054291522,6.34829778416721,5.12400073519202,4.89494109969603,4.96945536108863,5.80032817469066,4.65900757959281,5.11166095790476,6.0508514176013,5.18690660153329,6.0434160286631,5.50967562854109,5.57069163744643,5.26133829727771,5.37388759855423,5.44633153105518,4.46341722534382,4.76680842470969,4.77287028163124
84,6.1512352136623,5.74529437242839,5.27873468853302,5.73317079025699,5.36976111285867,3.50323053153118,4.44978199135162,3.66103909974853,4.78388131519865,4.66860617877752,5.25505505228675,5.50339253306362,4.90247294975135,6.3519511847572,5.73324604349143,7.46061218293243,6.42951441893156,7.83624211401472,7.6421667356279,7.4480911733668,6.48822568016811,7.2808302985093,6.66193116736502,9.4672345121092,5.83722628807035,4.11685015095325,5.35397128392961,4.55042474251715,3.75055194674651,3.56501758199339,5.02601690511135,5.82658118643832,6.53621480843377,5.17855763446618,5.10104509563492,5.04835910764284,5.98228300790951,4.53160857791182,4.94182910511113,6.00225728614552,5.29611945424117,6.12221988352145,5.48542821930416,5.57675348750148,5.3159943984258,5.31316982469175,5.44662965418126,4.41482291680762,4.9487634289358,4.6821411584637
85,6.16335877108974,5.63618210705354,5.20599301905377,5.53919337792602,5.34551390334453,3.64275398220292,4.48625270549016,3.59425866254599,4.80206695579573,4.69285371286081,5.09724780521133,5.50945438857395,4.84781670703281,6.26698616603062,5.63009521338598,7.38170993526609,6.34454998274363,8.04234141847336,8.10911993358786,7.49658523790252,6.58521457447688,7.48693084654215,6.70436377829253,9.37024698235669,5.87359724440912,3.98945079557026,5.28112951243753,4.61720488683671,3.63527619623658,3.46176619427431,5.10482134820638,6.03874609649352,6.59673379224087,5.18461951126633,5.01011688769645,4.99380223826775,5.83063742901853,4.47098968033573,5.11166095790476,5.63228563736724,5.33249060063449,6.04947786472855,5.56433166342533,5.63140950448741,5.37055111030036,5.18577175294826,5.35530458293313,4.71215232961124,4.83348884097999,4.77316840573751
86,6.02383844386557,5.72710899890221,5.40007012071502,5.27237476217741,5.4364409242227,3.76419098228113,4.32238287901272,3.55172587274008,4.68072994617796,4.78388131519865,5.07906220154566,5.41852653708259,4.62948971563514,6.28527103853384,5.76355528523808,7.36958641340958,6.3749583113235,8.20610773819918,8.763985468482,7.53901753495374,6.52459652091552,7.6868700421342,6.8195379636445,9.48532029638901,5.86753541880113,4.05016921897847,5.26900577715085,4.4779801863358,3.73236620765719,3.44358042954497,5.35942011100385,6.25697263186012,6.45134907688646,5.16643388032769,4.91312675473846,5.06048285441951,5.78810509708615,4.45280400756462,5.09953721415724,5.34121695409335,5.30824317042318,6.12828171725483,5.6128264603485,5.46764015906334,5.46157830577921,5.10080653625132,5.25255140730049,4.63941001314945,4.84571192536383,4.72467354541254
87,5.90866454088483,5.75135616324501,5.53342970200354,5.50282259266337,5.30308127978817,3.52747820357087,4.49231459467674,3.62486636563316,4.67466806256744,4.57757852521125,4.96378729922564,5.28506624042741,4.43531066658538,6.30951836694469,5.94551001600482,7.26653644865897,6.42951441893156,8.28491029563314,9.06707123649758,7.7634017605787,6.54884374449271,7.63231408814427,6.86803233810322,9.68525754148116,5.79479349751282,4.02582222648379,5.27506764488389,4.50828964025612,3.73842812086636,3.3828618263218,5.04420254851653,6.30546738592449,6.48165827076103,5.17249575748663,4.8766560678616,5.07260660047859,5.69717730176783,4.55595550713452,5.04498035841329,5.22594211370551,5.24752520758802,6.20718491374797,5.57069163744643,5.38267482207692,5.66778059134564,5.2707369344015,5.4402696940641,4.80317956354807,4.94270157721967,4.66971931481465
88,5.95109703899103,5.81207343513374,5.67901215622053,5.78166511463723,5.31520488741552,3.69134866599775,4.54687158928298,3.51535436790983,4.60788795583643,4.55333097748193,4.92135419384663,5.26071941594795,4.36246863192445,6.18818232183841,5.93944817339896,7.39989521670549,6.61752916297046,8.38189801701322,9.16405858755326,7.56932631318031,6.60946179087858,7.64443763473104,6.88621772556537,9.86094776277052,5.87965906983771,4.01369841689689,5.40216807620217,4.36876673976797,3.78086150830733,3.4007494690761,4.88053169974543,6.38427133679242,6.66947579837701,5.19674326432844,4.85847040958119,4.96339348509611,5.41813306150934,4.38602381829233,4.8569628134447,5.08641972011399,5.14447356662097,6.06766337184855,5.63140950448741,5.32205625601833,5.73446090047922,5.37388759855423,5.41592296991569,5.18547362944252,4.73033790469025,4.74285911937988
89,5.84804667119931,5.97574167085828,5.53342970200354,5.72104720736803,5.42431732377104,3.87340472036937,4.40128686276596,3.47898285662104,4.45624138261231,4.61394984142327,4.95166355572862,5.45489768252277,4.32609729250651,6.29133287090564,5.84852051278414,7.32715408126125,6.70855526668895,8.34552762687701,9.11556491776536,7.25401542723039,6.77313042651673,7.86872311716272,7.00735422708236,10.0366378333804,6.11000830319595,3.86205136094761,5.43853925626471,4.34451916047402,3.9992889701431,3.52218664691796,5.06845007054522,6.54794098403272,6.93013444157272,5.33010450065138,4.80391342505254,4.88458908086829,4.74466895426853,4.53160857791182,5.06316597860917,4.90446409109871,5.10810238684258,5.84933780539319,5.68596613235296,5.36448925414298,5.85579714501935,5.47693883640165,5.56766760752085,5.10050841262192,4.53625897912354,4.81570077378494
90,5.96322060826401,5.89693846257462,5.47281172127226,5.57556415673058,5.41219372260182,3.75206716063121,4.41341064598877,3.65527531287228,4.46230327268705,4.62001172683072,5.09118593750217,5.5338011834886,4.2956884627902,6.29133287090564,5.72112234553703,7.30290703037293,6.72067882766883,7.80583400236004,9.27933037949691,6.86586338332741,6.94286072534753,8.15352657036966,7.07403392786525,10.1032171759722,6.00089554073754,3.91660853882939,5.41429180360726,4.42948505073455,3.89007526834132,3.45540614559082,5.0078312600916,6.55400282030796,6.94831991592962,5.39678508625269,4.74935642599269,4.75709084437387,4.2652827958125,4.48311346128614,5.06316597860917,4.58904745119332,4.98070383188081,6.00098317118205,5.92247739294799,5.52825868203804,5.79507934449175,5.56190389707887,5.9012669165825,4.87602119650217,4.65153373435372,4.86995934263329
91,6.08455563498508,5.81207343513374,5.40613192174811,5.59981133901245,5.41219372260182,3.76419098228113,4.44372010090631,3.60638249353665,4.61394984142327,4.7960050757761,5.10947091496457,5.37599415116289,4.16828932973912,6.01228964726456,5.67262754654371,7.35140112927944,6.6478380775434,7.61791972202746,9.04888610306251,6.68997243002369,6.96104610616655,8.26869994092302,7.23770219230816,10.0123910226434,5.95240096098835,3.96520317137321,5.34751191915502,4.36270484521358,3.96291753451807,3.37043985126779,5.14725449731523,6.32971475865132,7.07561819122271,5.39678508625269,4.77966587170881,4.81174715188796,4.1743543244936,4.41027138953367,5.37252002455029,4.47377218750255,4.99888943388804,6.12221988352145,6.0680608692539,5.48582571783938,5.57069163744643,5.76214305272257,5.88347894211453,4.87602119650217,4.7971177075235,4.83955069592818
92,6.13304987617571,5.79985048331988,5.40007012071502,5.61799672384026,5.33339029751111,3.86128090518382,4.31025909040205,3.67316292678643,4.60788795583643,4.90521826371249,5.30961181156503,5.20616264364737,4.07119960961549,5.8363968216525,5.59978595189145,7.48485921515323,6.70249348592994,7.26007719166837,9.12162662711665,6.56863739624015,6.94892251913326,8.47470012210353,7.27407289998092,9.85488605515656,6.10424460681518,3.92267044658591,5.39610621223053,4.32027157830967,4.01787218749141,3.67999524508481,4.9714599652084,6.89952719146882,7.09986547278545,5.47568876159194,4.78572776031384,4.92702222537367,4.10757404443922,4.38602381829233,5.43929989220336,4.38880632661336,4.89583766783227,6.2011230823496,5.88004451041397,5.60100088592778,5.37661296627834,5.70142539394793,5.75568372817651,4.80924141939325,4.50585028287822,4.83348884097999
93,6.06030851008444,5.97574167085828,5.41825552327612,5.5876877482303,5.35157570599215,3.89159044180219,4.32844477304896,3.67952296691278,4.42583255428425,4.75953441678955,5.52803745270903,5.37599415116289,4.15010364359739,5.85458235808086,5.57553853946676,7.78804624867863,6.52054060620012,7.15086603110015,8.72711828381405,6.47164881632011,6.90042816382467,8.48682361883462,7.34681429595303,9.80639238778756,6.140615515742,3.88023708852282,5.57199956930947,4.23530564274625,4.09637880901979,3.59502904392556,4.88053169974543,6.97833091379677,7.05137090678981,5.65148286095738,4.85240852312893,5.09685409044401,3.93764198360945,4.45886589866772,5.25118333430326,4.35213683892079,4.96251822825902,6.24355589837098,5.63140950448741,5.58887718707341,5.20071969531082,5.67717807510401,5.81640137086782,5.21578285030607,4.5483827064332,5.05191425522922
94,5.94503525408546,6.23639822073552,5.36976111285867,5.59981133901245,5.21811663242757,3.88552853483732,4.52262403791864,3.60032057813102,4.63213549710741,4.89915638674555,5.27324064032739,5.4002415872087,4.10767036965436,5.89095342609401,5.61190965702744,7.75167575310307,6.3749583113235,7.05993949721761,8.32088320584668,6.36849902621845,7.04551370082772,8.56562633009742,7.49825941452969,9.74547717050169,6.21941912959549,3.73455247145823,5.60230886134693,4.22318184555859,4.26660888626485,3.63140054487666,5.09269758970358,6.95408361784789,7.2392872860721,5.66966844883258,4.93737429228348,5.13332469494558,3.88308481839358,4.53767046668273,5.21481212568214,4.26110903079978,4.96251822825902,6.5952411242099,5.61312458406457,5.49188757040594,5.24921457831949,5.53159472743069,6.0407881822987,4.86995934263329,4.53625897912354,5.2160809737677
95,6.10274097677698,6.1818422261146,5.24842566272271,5.54525517484192,5.26054927358501,4.03717553059044,4.37097740156944,3.61880445077457,4.53504593959092,4.77781943464083,5.24899318924774,5.47308325282104,4.06513771154097,5.81214943723654,5.66656569586228,7.4666739412567,6.36273535626044,7.04175418559774,8.10266070316618,6.44124050209403,7.13644054321151,8.86245291613787,7.55281540422247,9.30326991144019,6.28003727346844,3.72849055813435,5.68121237433775,4.18681044969001,4.34551291378018,3.68605715984392,5.48681874861441,6.68736317297803,7.25141091752545,5.65754472376184,4.89494109969603,5.15757217772341,3.90733244917243,4.62263626582179,4.96001473446504,4.21867574834285,4.96251822825902,6.5346229169919,5.425107807644,5.43723151619148,5.22496713825032,5.70142539394793,6.10786568006575,4.70609047089277,4.52403587627341,5.14294133817638
96,6.33915027315286,6.10303909712078,5.23024024508381,5.41795740193568,5.33339029751111,3.95837078206539,4.43159631947749,3.78267484013687,4.45624138261231,4.80812883563597,5.43094837709845,5.53986303809903,3.96198604139588,5.9091389576788,5.7514315890776,7.39989521670549,6.49619408627548,6.67178708555873,7.9692030197983,6.44730229058431,7.3667883632775,8.84426770411849,7.68011265700034,9.24871438793773,6.25579001807193,3.80739479294282,5.60837071921625,4.0715349447019,4.44866448073623,3.54643432355946,5.78991191273216,6.37214765401679,7.06955637038357,5.74847264430161,4.88877983915155,5.06048285441951,3.90127054174682,4.74397332840036,4.96607661055755,4.364260626906,5.10840051129324,6.28598870560227,5.5525060862049,5.35236554129005,4.93379888373199,5.70748722321044,6.07755659120237,4.81530327505903,4.48766468786844,5.07019917470117
